id,partnerID,name,recurrence,capacity
596,611,Electric,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":800,""isNegative"":false}"
597,611,Internet,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":800,""isNegative"":false}"
598,611,Naebat system,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
599,537,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4562,""isNegative"":false}"
600,747,Student Loan,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":800,""isNegative"":false}"
601,747,Credit Card,"{""timing"":3,""dayOfTheMonth"":21}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
602,743,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1303,""isNegative"":false}"
603,787,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":325,""isNegative"":false}"
604,746,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":8799,""isNegative"":false}"
605,747,Bronco,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
606,818,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4197,""isNegative"":false}"
607,864,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":7495,""isNegative"":false}"
608,746,Mortgage,"{""timing"":3,""dayOfTheMonth"":5}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":700,""isNegative"":false}"
609,725,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":9151,""isNegative"":false}"
610,746,Car,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":700,""isNegative"":false}"
611,864,Apartment,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
612,725,Rent,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":760,""isNegative"":false}"
613,769,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1303,""isNegative"":false}"
614,864,Car note,"{""timing"":3,""dayOfTheMonth"":3}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":569,""isNegative"":false}"
615,818,Credit Card Bill,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":800,""isNegative"":false}"
616,725,Chase,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":151,""isNegative"":false}"
617,864,Phone bill,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":79,""isNegative"":false}"
618,725,Apple,"{""timing"":3,""dayOfTheMonth"":27}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":601,""isNegative"":false}"
619,725,Car,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10000,""isNegative"":false}"
620,725,Best Buy,"{""timing"":3,""dayOfTheMonth"":27}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":70,""isNegative"":false}"
621,725,Capital One QS,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":118,""isNegative"":false}"
622,725,Discover,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
623,728,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5540,""isNegative"":false}"
624,728,Credit Card,"{""timing"":3,""dayOfTheMonth"":9}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
625,723,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":15251,""isNegative"":false}"
626,723,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1486,""isNegative"":false}"
627,723,Car Payment,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":510,""isNegative"":false}"
628,723,Subscriptions,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
629,820,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":651,""isNegative"":false}"
630,776,Car payment,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":718,""isNegative"":false}"
631,716,Rent,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
632,716,Quicksilver,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
633,716,platinum,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
634,747,Jasmyns wedding,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2500,""isNegative"":false}"
635,785,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3910,""isNegative"":false}"
636,785,Discover CC,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
637,785,American Express,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
638,686,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":6191,""isNegative"":false}"
639,745,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5866,""isNegative"":false}"
640,745,Phone bills,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":95,""isNegative"":false}"
641,745,Credit Card,"{""timing"":3,""dayOfTheMonth"":4}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":180,""isNegative"":false}"
642,745,Phones,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":95,""isNegative"":false}"
643,716,Regristation Sticker,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
644,716,Laptop,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1500,""isNegative"":false}"
645,561,Student Loans,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
646,765,Truck,"{""timing"":3,""dayOfTheMonth"":21}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":275,""isNegative"":false}"
647,765,Personal loan,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":231,""isNegative"":false}"
648,765,Internet,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":87,""isNegative"":false}"
649,765,Truck insurance,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":156,""isNegative"":false}"
650,765,Phone bill,"{""timing"":3,""dayOfTheMonth"":27}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":25,""isNegative"":false}"
651,765,Tarah motorcycle,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
652,765,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1500,""isNegative"":false}"
653,588,Car Payment,"{""timing"":3,""dayOfTheMonth"":23}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
654,725,T-Mobile,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":137,""isNegative"":false}"
655,812,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1955,""isNegative"":false}"
656,787,Emergency,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":3000,""isNegative"":false}"
657,787,Car payment,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":150,""isNegative"":false}"
658,787,Dog grooming,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":60,""isNegative"":false}"
659,563,Rent,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1207,""isNegative"":false}"
660,563,Chase Minimum Paymen,"{""timing"":3,""dayOfTheMonth"":15}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":35,""isNegative"":false}"
661,563,Amazon Prime,"{""timing"":3,""dayOfTheMonth"":4}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":14,""isNegative"":false}"
662,819,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4562,""isNegative"":false}"
663,819,Rent,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":810,""isNegative"":false}"
664,819,Utlities,"{""timing"":3,""dayOfTheMonth"":24}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":80,""isNegative"":false}"
665,819,Kays,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":200,""isNegative"":false}"
666,813,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2411,""isNegative"":false}"
667,860,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4301,""isNegative"":false}"
668,860,Guagua,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":489,""isNegative"":false}"
669,860,Cel,"{""timing"":3,""dayOfTheMonth"":4}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":51,""isNegative"":false}"
670,860,Emergency,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4000,""isNegative"":false}"
671,747,Student loans,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
672,747,Captial one,"{""timing"":3,""dayOfTheMonth"":20}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
673,812,Geico,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":395,""isNegative"":false}"
674,812,Khols,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":30,""isNegative"":false}"
675,812,Target,"{""timing"":3,""dayOfTheMonth"":16}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":30,""isNegative"":false}"
676,716,Target,"{""timing"":3,""dayOfTheMonth"":22}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":250,""isNegative"":false}"
677,120,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
678,120,Car Payment,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":175,""isNegative"":false}"
679,120,Internet,"{""timing"":3,""dayOfTheMonth"":18}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":90,""isNegative"":false}"
680,819,Subscrpitions,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
681,120,Trip,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":4000,""isNegative"":false}"
682,852,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10989,""isNegative"":false}"
683,852,CAR,"{""timing"":3,""dayOfTheMonth"":22}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":517,""isNegative"":false}"
684,745,Glasses,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":26,""isNegative"":false}"
685,837,Emergency Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1564,""isNegative"":false}"
686,866,Rent,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":600,""isNegative"":false}"
687,725,Emergenc Fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":2000,""isNegative"":false}"
688,607,Car,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":5000,""isNegative"":false}"
689,377,Gym memberships,"{""timing"":3,""dayOfTheMonth"":17}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":45,""isNegative"":false}"
690,852,3 PAY DAY LOANS,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":300,""isNegative"":false}"
691,798,Mortgage,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1255,""isNegative"":false}"
692,798,Tmobile phone,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":198,""isNegative"":false}"
693,798,Emergency fund,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":15000,""isNegative"":false}"
694,798,Netflix,"{""timing"":3,""dayOfTheMonth"":9}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":16,""isNegative"":false}"
695,798,Discovery plus,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":10,""isNegative"":false}"
696,798,Car insurance/6month,"{""timing"":0}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":1000,""isNegative"":false}"
697,798,Att home internet,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":72,""isNegative"":false}"
698,798,Affirm,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":13,""isNegative"":false}"
699,798,Affirm 2,"{""timing"":3,""dayOfTheMonth"":28}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":12,""isNegative"":false}"
700,798,Rooms to go,"{""timing"":3,""dayOfTheMonth"":21}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":61,""isNegative"":false}"
701,798,Victorias secret,"{""timing"":3,""dayOfTheMonth"":13}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":29,""isNegative"":false}"
702,798,Macys credit card,"{""timing"":3,""dayOfTheMonth"":10}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":29,""isNegative"":false}"
703,798,Childrens place/cc,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":37,""isNegative"":false}"
704,798,Bread payment,"{""timing"":3,""dayOfTheMonth"":7}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":17,""isNegative"":false}"
705,798,Amazon cc,"{""timing"":3,""dayOfTheMonth"":23}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":48,""isNegative"":false}"
706,798,Att home internet,"{""timing"":3,""dayOfTheMonth"":8}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":72,""isNegative"":false}"
707,246,Farrier,"{""timing"":3,""dayOfTheMonth"":25}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":50,""isNegative"":false}"
708,7,R,"{""timing"":3,""dayOfTheMonth"":1}","{""cents"":{""numberOfDimes"":0,""numberOfPennies"":0},""dollars"":100,""isNegative"":false}"
